log_id,ing_id,rota_id,change_amount,created_at
2483,2,419,-2,2026-03-27 15:58:00
2484,1,419,-1,2026-03-27 12:40:00
2485,2,419,-1,2026-03-27 12:40:00
2486,1,419,-1,2026-03-27 12:40:00
2487,2,419,-1,2026-03-27 12:40:00
2488,3,419,-1,2026-03-27 12:40:00
2489,1,418,-1,2026-03-27 09:38:00
2490,2,418,-1,2026-03-27 09:38:00
2491,1,418,-2,2026-03-27 09:38:00
2492,2,418,-2,2026-03-27 09:38:00
2493,1,418,-1,2026-03-27 09:38:00
2494,2,418,-1,2026-03-27 09:38:00
2495,3,418,-1,2026-03-27 09:38:00
2496,5,418,-2,2026-03-27 09:38:00
2497,6,418,-2,2026-03-27 09:38:00
2498,1,418,-1,2026-03-27 08:47:00
2499,2,418,-1,2026-03-27 08:47:00
2500,3,418,-1,2026-03-27 08:47:00
2501,5,418,-2,2026-03-27 08:47:00
2502,6,418,-2,2026-03-27 08:47:00
2503,1,418,-1,2026-03-27 08:02:00
2504,2,418,-1,2026-03-27 08:02:00
2505,3,418,-1,2026-03-27 08:02:00
2506,5,418,-2,2026-03-27 08:02:00
2507,6,418,-2,2026-03-27 08:02:00
2508,1,418,-1,2026-03-27 08:02:00
2509,2,418,-1,2026-03-27 08:02:00
2510,7,418,-1,2026-03-27 08:02:00
2511,8,418,-2,2026-03-27 08:02:00
2512,6,418,-1,2026-03-27 08:02:00
2513,1,419,-1,2026-03-27 16:36:00
2514,2,419,-1,2026-03-27 16:36:00
2515,7,419,-1,2026-03-27 16:36:00
2516,8,419,-2,2026-03-27 16:36:00
2517,6,419,-1,2026-03-27 16:36:00
2518,1,420,-2,2026-03-27 20:52:00
2519,2,420,-2,2026-03-27 20:52:00
2520,3,420,-2,2026-03-27 20:52:00
2521,5,420,-4,2026-03-27 20:52:00
2522,6,420,-4,2026-03-27 20:52:00
2523,1,420,-1,2026-03-27 20:52:00
2524,2,420,-1,2026-03-27 20:52:00
2525,3,420,-1,2026-03-27 20:52:00
2526,1,420,-1,2026-03-27 20:52:00
2527,2,420,-1,2026-03-27 20:52:00
2528,1,420,-1,2026-03-27 17:13:00
2529,2,420,-1,2026-03-27 17:13:00
2530,3,420,-1,2026-03-27 17:13:00
2531,1,420,-2,2026-03-27 17:13:00
2532,2,420,-2,2026-03-27 17:13:00
2533,3,420,-2,2026-03-27 17:13:00
2534,4,420,-4,2026-03-27 17:13:00
2535,1,420,-2,2026-03-27 17:13:00
2536,2,420,-2,2026-03-27 17:13:00
2537,3,420,-2,2026-03-27 17:13:00
2538,5,420,-4,2026-03-27 17:13:00
2539,6,420,-4,2026-03-27 17:13:00
